price,bed,full_bath,half_bath,property_area,years_old,distance_downtown,lot_size,basement,garage,walk_score,bike_score,transit_score,house,condo,townhouse
279900,1.0,1.0,0.0,501.0,25.0,1.36,501.0,0.0,0.0,82,90,78,0,1,0
699900,2.0,2.0,1.0,1166.0,22.0,1.37,1166.0,0.0,1.0,82,90,78,0,1,0
399900,2.0,2.0,0.0,890.0,43.0,1.12,890.0,0.0,1.0,90,93,78,0,1,0
262000,2.0,2.0,1.0,1200.0,12.0,13.72,963.0,0.0,1.0,44,65,54,0,0,1
955500,4.0,3.0,1.0,1865.0,6.0,4.4,6232.0,1.0,1.0,36,80,45,1,0,0
479900,4.0,3.0,0.0,1364.0,45.0,9.9,4327.0,1.0,1.0,19,60,52,1,0,0
715000,3.0,2.0,1.0,1678.0,9.0,4.17,3229.0,1.0,1.0,39,80,44,1,0,0
599000,3.0,2.0,1.0,2060.0,42.0,4.63,2060.0,1.0,1.0,71,90,58,1,0,0
279999,2.0,2.0,1.0,1110.0,2.0,17.9,1937.0,0.0,1.0,12,58,40,0,0,1
629888,3.0,3.0,1.0,1954.0,40.0,18.49,5845.0,1.0,1.0,22,69,42,1,0,0
529900,4.0,2.0,0.0,1118.0,58.0,6.02,6297.0,1.0,1.0,29,72,53,1,0,0
335000,2.0,1.0,0.0,837.0,12.0,3.75,3122.0,1.0,1.0,62,93,61,1,0,0
910000,4.0,3.0,1.0,1857.0,17.0,4.42,3057.0,1.0,1.0,36,80,45,1,0,0
974900,4.0,3.0,1.0,1819.0,31.0,2.72,3122.0,1.0,1.0,49,79,51,1,0,0
485000,5.0,2.0,2.0,1643.0,21.0,13.0,3771.0,1.0,1.0,19,66,47,1,0,0
725000,3.0,4.0,1.0,1776.0,62.0,19.69,5587.0,1.0,1.0,26,66,38,1,0,0
380000,5.0,3.0,0.0,1002.0,7.0,15.96,3246.0,1.0,0.0,0,26,18,1,0,0
674900,5.0,3.0,1.0,2417.0,16.0,7.86,5576.0,1.0,1.0,17,45,48,1,0,0
209900,2.0,2.0,0.0,822.0,38.0,6.66,822.0,0.0,1.0,30,64,37,0,1,0
199999,1.0,1.0,0.0,702.0,45.0,16.45,702.0,0.0,0.0,31,50,33,0,1,0
234900,2.0,2.0,0.0,902.0,70.0,16.46,902.0,0.0,0.0,31,50,33,0,0,1
519900,2.0,3.0,1.0,1270.0,38.0,3.38,1270.0,0.0,1.0,80,84,55,0,0,1
569000,3.0,2.0,2.0,1685.0,67.0,2.42,1685.0,0.0,1.0,67,94,59,0,0,1
340000,3.0,2.0,1.0,1347.0,30.0,2.47,1347.0,1.0,1.0,67,94,59,0,0,1
219900,2.0,2.0,0.0,1031.0,6.0,6.57,1031.0,0.0,0.0,26,67,36,0,1,0
499900,3.0,3.0,1.0,1076.0,38.0,4.84,1076.0,1.0,1.0,60,67,47,1,0,0
389000,3.0,3.0,1.0,1225.0,0.0,6.88,1225.0,0.0,1.0,64,91,48,0,0,1
442000,2.0,2.0,1.0,1438.0,8.0,4.44,1438.0,0.0,1.0,34,82,50,0,0,1
499900,4.0,3.0,1.0,2069.0,64.0,6.66,2069.0,0.0,1.0,10,59,38,0,0,1
509900,3.0,3.0,1.0,1589.0,51.0,2.9,6000.0,0.0,1.0,79,86,52,0,0,1
389900,3.0,2.0,1.0,1232.0,35.0,2.32,1232.0,0.0,1.0,72,96,64,0,0,1
379900,2.0,2.0,1.0,1636.0,13.0,3.22,1636.0,0.0,1.0,55,90,60,0,0,1
169900,3.0,1.0,1.0,1000.0,26.0,7.77,1000.0,1.0,0.0,35,49,48,0,0,1
334900,3.0,2.0,1.0,1404.0,1.0,15.26,0.0,0.0,1.0,20,53,32,0,0,1
580000,6.0,4.0,1.0,2287.0,3.0,14.11,3692.0,1.0,1.0,7,65,40,1,0,0
409700,3.0,2.0,0.0,1606.0,0.0,15.41,4575.0,1.0,1.0,36,61,53,1,0,0
649900,5.0,3.0,0.0,2360.0,18.0,17.38,4467.0,1.0,1.0,16,34,41,1,0,0
609800,5.0,3.0,1.0,2822.0,3.0,16.43,5221.0,1.0,1.0,12,46,39,1,0,0
249900,1.0,1.0,1.0,980.0,5.0,8.71,980.0,0.0,0.0,42,71,33,0,1,0
599000,2.0,2.0,1.0,1520.0,16.0,2.36,1520.0,0.0,1.0,38,85,59,0,0,1
329900,2.0,2.0,0.0,997.0,45.0,4.34,997.0,0.0,1.0,18,51,51,0,1,0
586999,3.0,2.0,1.0,1825.0,4.0,4.72,3003.0,1.0,1.0,70,87,58,1,0,0
584000,3.0,3.0,1.0,1250.0,108.0,2.94,1250.0,0.0,1.0,81,84,56,0,0,1
249900,2.0,1.0,0.0,779.0,15.0,1.28,779.0,0.0,0.0,93,99,75,0,1,0
355000,2.0,2.0,0.0,949.0,6.0,3.06,949.0,0.0,0.0,53,81,42,0,1,0
176999,2.0,2.0,0.0,1112.0,21.0,7.51,1112.0,0.0,0.0,62,91,43,0,1,0
264900,2.0,2.0,0.0,876.0,33.0,2.08,876.0,0.0,0.0,73,94,65,0,1,0
315000,2.0,2.0,0.0,823.0,14.0,2.08,823.0,0.0,0.0,73,94,65,0,1,0
455000,2.0,2.0,0.0,1740.0,45.0,0.92,1740.0,0.0,1.0,84,96,79,0,1,0
379900,2.0,2.0,0.0,1583.0,64.0,0.92,1583.0,0.0,1.0,84,96,79,0,1,0
898000,4.0,3.0,1.0,4242.0,6.0,0.92,4242.0,0.0,1.0,84,96,79,0,1,0
214900,2.0,2.0,0.0,1010.0,0.0,16.65,1010.0,0.0,0.0,48,52,61,0,1,0
209000,2.0,2.0,0.0,869.0,0.0,10.09,869.0,0.0,0.0,31,82,33,0,1,0
624900,4.0,3.0,1.0,1782.0,39.0,3.85,3132.0,1.0,1.0,63,92,58,1,0,0
835000,2.0,3.0,0.0,1761.0,10.0,8.69,1761.0,1.0,1.0,25,67,40,1,0,0
389000,2.0,2.0,0.0,1078.0,7.0,1.25,1078.0,0.0,1.0,91,81,67,0,1,0
359000,2.0,2.0,0.0,1354.0,5.0,1.66,1354.0,0.0,1.0,78,98,57,0,1,0
439900,3.0,2.0,0.0,1466.0,28.0,1.66,1466.0,0.0,1.0,78,98,57,0,1,0
189900,1.0,1.0,0.0,548.0,38.0,2.24,548.0,0.0,0.0,76,87,61,0,1,0
249900,2.0,2.0,0.0,1065.0,14.0,2.24,1065.0,0.0,1.0,76,87,61,0,1,0
279900,2.0,1.0,0.0,970.0,10.0,0.65,970.0,0.0,1.0,96,97,72,0,1,0
309900,2.0,2.0,0.0,869.0,48.0,2.06,869.0,0.0,0.0,80,79,65,0,1,0
349500,2.0,2.0,0.0,938.0,10.0,2.02,938.0,0.0,1.0,80,79,65,0,1,0
599900,3.0,3.0,0.0,1553.0,13.0,3.14,1553.0,0.0,1.0,51,77,47,0,0,1
599900,3.0,3.0,0.0,1572.0,35.0,3.11,1572.0,0.0,1.0,51,77,47,0,0,1
739000,4.0,3.0,1.0,1766.0,1.0,3.65,3003.0,1.0,1.0,71,95,58,1,0,0
699000,4.0,2.0,0.0,926.0,52.0,3.85,6006.0,1.0,0.0,64,93,58,1,0,0
306000,3.0,2.0,0.0,879.0,14.0,6.46,5490.0,1.0,1.0,70,63,51,1,0,0
295000,2.0,2.0,0.0,1119.0,11.0,1.25,1119.0,0.0,0.0,86,95,74,0,1,0
260000,2.0,1.0,0.0,844.0,14.0,3.36,844.0,0.0,1.0,72,85,50,0,1,0
259000,2.0,1.0,0.0,763.0,42.0,3.34,763.0,0.0,1.0,42,83,52,0,1,0
379900,2.0,2.0,0.0,1039.0,6.0,9.81,1039.0,0.0,1.0,61,66,32,0,1,0
255000,2.0,2.0,0.0,963.0,8.0,15.58,963.0,0.0,0.0,49,63,46,0,1,0
329800,2.0,1.0,1.0,1182.0,22.0,3.18,1182.0,0.0,1.0,78,82,52,0,0,1
289000,1.0,1.0,0.0,763.0,26.0,1.65,763.0,1.0,1.0,90,99,70,0,1,0
399000,2.0,2.0,0.0,1302.0,12.0,1.67,1302.0,0.0,1.0,90,99,70,0,1,0
334900,2.0,2.0,1.0,1079.0,40.0,9.59,1079.0,0.0,1.0,25,54,46,0,1,0
464900,3.0,2.0,1.0,1638.0,4.0,9.59,1638.0,0.0,1.0,25,54,46,0,0,1
679900,3.0,4.0,1.0,1715.0,2.0,1.42,1500.0,0.0,1.0,80,99,71,0,0,1
384000,4.0,3.0,0.0,1010.0,0.0,19.44,2885.0,1.0,0.0,36,63,40,1,0,0
529900,6.0,3.0,1.0,2196.0,5.0,11.99,6329.0,1.0,1.0,25,63,41,1,0,0
329900,3.0,3.0,1.0,1160.0,17.0,19.39,1539.0,1.0,0.0,8,55,35,0,0,1
275000,3.0,2.0,1.0,1156.0,18.0,19.39,1119.0,1.0,0.0,8,55,35,0,0,1
278000,3.0,2.0,1.0,1158.0,4.0,19.4,1119.0,1.0,0.0,8,55,35,0,0,1
299800,3.0,2.0,1.0,1160.0,66.0,13.77,1162.0,0.0,1.0,1,49,41,0,0,1
344900,2.0,2.0,0.0,863.0,14.0,0.76,863.0,0.0,1.0,93,94,78,0,1,0
388800,2.0,2.0,0.0,868.0,61.0,0.76,868.0,0.0,1.0,93,94,78,0,1,0
700000,1.0,2.0,0.0,1180.0,37.0,4.82,5888.0,1.0,1.0,70,87,58,1,0,0
499800,3.0,2.0,1.0,1400.0,26.0,2.55,1400.0,0.0,1.0,54,91,57,0,0,1
975000,5.0,4.0,0.0,2770.0,13.0,4.39,3046.0,1.0,1.0,39,75,43,1,0,0
314900,2.0,2.0,0.0,912.0,53.0,0.78,912.0,0.0,0.0,93,94,74,0,1,0
244800,2.0,2.0,0.0,1197.0,58.0,0.83,1197.0,0.0,1.0,93,94,74,0,1,0
183900,2.0,1.0,1.0,540.0,49.0,1.67,540.0,0.0,1.0,70,66,75,0,1,0
449999,2.0,2.0,0.0,1476.0,41.0,1.67,1476.0,0.0,0.0,70,66,75,0,1,0
299000,2.0,1.0,1.0,981.0,38.0,3.65,981.0,0.0,0.0,75,82,51,0,1,0
175000,1.0,1.0,0.0,576.0,58.0,1.32,576.0,0.0,0.0,85,95,53,0,1,0
429900,3.0,3.0,1.0,1748.0,32.0,13.52,4618.0,1.0,1.0,10,58,37,1,0,0
270000,2.0,2.0,0.0,987.0,6.0,3.74,987.0,0.0,0.0,39,88,54,0,1,0
309000,2.0,2.0,0.0,911.0,0.0,0.91,911.0,0.0,0.0,93,97,55,0,1,0
274500,1.0,1.0,0.0,729.0,38.0,9.56,729.0,0.0,0.0,25,54,46,0,1,0
356700,2.0,2.0,0.0,866.0,58.0,9.57,866.0,0.0,0.0,25,54,46,0,1,0
369900,3.0,2.0,1.0,1395.0,51.0,10.57,974.0,1.0,1.0,23,51,40,0,0,1
284888,1.0,1.0,0.0,782.0,43.0,1.02,782.0,0.0,1.0,82,90,79,0,1,0
425000,3.0,2.0,2.0,1523.0,13.0,16.89,4833.0,1.0,1.0,22,33,30,1,0,0
199900,1.0,1.0,0.0,736.0,40.0,15.38,736.0,0.0,0.0,50,74,35,0,0,1
439900,3.0,2.0,1.0,1412.0,1.0,9.81,1412.0,0.0,1.0,61,66,36,0,1,0
219900,1.0,1.0,0.0,613.0,10.0,0.71,613.0,0.0,0.0,96,97,72,0,1,0
595000,4.0,3.0,0.0,2267.0,26.0,12.46,5404.0,1.0,1.0,49,59,41,1,0,0
250818,2.0,1.0,0.0,878.0,8.0,15.46,878.0,0.0,1.0,0,26,0,0,0,1
342500,4.0,2.0,0.0,1049.0,5.0,15.57,3539.0,1.0,0.0,10,59,42,1,0,0
239000,2.0,2.0,0.0,999.0,3.0,3.78,999.0,0.0,0.0,71,70,52,0,1,0
289000,2.0,1.0,0.0,719.0,15.0,3.74,719.0,0.0,0.0,71,70,52,0,1,0
349900,1.0,1.0,1.0,694.0,29.0,1.36,694.0,0.0,0.0,46,76,41,0,1,0
339900,1.0,1.0,1.0,682.0,18.0,1.35,682.0,0.0,0.0,46,76,41,0,1,0
294900,3.0,2.0,1.0,1156.0,0.0,13.77,1152.0,0.0,1.0,32,61,40,0,0,1
409900,2.0,1.0,1.0,1037.0,14.0,2.35,21420.0,0.0,1.0,75,94,62,0,0,1
275000,2.0,2.0,1.0,1203.0,16.0,1.72,1203.0,0.0,1.0,77,78,70,0,1,0
39900,3.0,2.0,0.0,1120.0,18.0,10.66,1120.0,0.0,0.0,26,42,41,0,0,0
499900,2.0,1.0,0.0,902.0,49.0,2.45,4822.0,1.0,1.0,78,99,58,1,0,0
350000,2.0,2.0,0.0,1005.0,20.0,4.19,1005.0,0.0,1.0,40,87,55,0,1,0
428800,2.0,2.0,0.0,888.0,16.0,4.19,888.0,0.0,1.0,40,87,55,0,1,0
295000,1.0,1.0,0.0,644.0,42.0,0.81,644.0,0.0,1.0,94,96,73,0,1,0
549900,4.0,3.0,0.0,1452.0,28.0,15.47,4715.0,1.0,1.0,32,56,45,1,0,0
99900,3.0,2.0,0.0,1197.0,106.0,9.36,1197.0,0.0,0.0,26,59,48,0,0,0
738400,4.0,2.0,1.0,2698.0,19.0,14.42,4134.0,1.0,1.0,0,33,23,1,0,0
825000,3.0,2.0,1.0,2867.0,13.0,13.55,5801.0,1.0,1.0,41,62,48,1,0,0
649900,5.0,3.0,1.0,2299.0,3.0,13.57,6835.0,1.0,1.0,41,62,48,1,0,0
181900,2.0,1.0,0.0,848.0,10.0,14.03,848.0,0.0,0.0,10,57,28,0,1,0
275000,1.0,1.0,0.0,447.0,23.0,6.29,447.0,0.0,0.0,59,88,60,0,1,0
525000,2.0,1.0,0.0,872.0,32.0,2.66,3251.0,1.0,1.0,51,90,53,1,0,0
929900,4.0,3.0,1.0,1965.0,56.0,5.03,3046.0,1.0,1.0,26,75,50,1,0,0
969000,3.0,4.0,1.0,2454.0,15.0,2.68,0.0,1.0,1.0,49,85,53,1,0,0
129999,2.0,1.0,0.0,1158.0,27.0,12.2,1158.0,0.0,0.0,24,36,51,0,0,1
269000,2.0,2.0,0.0,746.0,1.0,2.47,746.0,0.0,0.0,84,95,57,0,1,0
209900,2.0,1.0,0.0,801.0,25.0,11.16,801.0,0.0,0.0,29,68,38,0,1,0
199000,2.0,1.0,0.0,958.0,5.0,11.16,958.0,0.0,1.0,29,68,38,0,1,0
608000,4.0,4.0,0.0,1804.0,39.0,8.69,8998.0,1.0,1.0,62,83,65,1,0,0
469900,3.0,2.0,0.0,915.0,48.0,1.98,2949.0,1.0,1.0,75,85,53,1,0,0
400000,2.0,2.0,0.0,891.0,21.0,2.52,891.0,0.0,1.0,24,54,34,0,1,0
273900,2.0,2.0,1.0,1305.0,7.0,17.25,1087.0,0.0,1.0,12,65,28,0,0,1
604900,4.0,3.0,1.0,2269.0,37.0,21.2,4306.0,1.0,1.0,8,55,35,1,0,0
254900,2.0,2.0,0.0,820.0,3.0,14.79,820.0,0.0,1.0,0,38,0,0,1,0
219900,1.0,1.0,0.0,731.0,13.0,10.34,731.0,0.0,1.0,10,56,11,0,1,0
799900,5.0,3.0,1.0,2783.0,3.0,18.98,5845.0,1.0,1.0,8,55,34,1,0,0
294900,2.0,2.0,0.0,957.0,12.0,19.26,957.0,0.0,1.0,8,55,35,0,1,0
559900,3.0,2.0,0.0,2269.0,10.0,16.23,4026.0,1.0,1.0,15,68,37,1,0,0
349900,2.0,2.0,0.0,906.0,28.0,5.61,906.0,0.0,1.0,44,87,56,0,1,0
265000,1.0,1.0,0.0,519.0,49.0,5.58,519.0,0.0,1.0,44,87,56,0,1,0
328000,2.0,1.0,0.0,941.0,50.0,5.58,941.0,0.0,1.0,44,87,56,0,1,0
749900,7.0,3.0,1.0,2654.0,17.0,13.67,5856.0,1.0,1.0,33,62,49,1,0,0
189000,1.0,1.0,1.0,654.0,7.0,14.6,654.0,0.0,1.0,25,55,41,0,1,0
529900,6.0,3.0,1.0,1818.0,0.0,12.87,9978.0,1.0,1.0,31,68,37,1,0,0
600000,5.0,3.0,1.0,2490.0,51.0,16.29,7212.0,1.0,1.0,21,69,33,1,0,0
330000,2.0,2.0,0.0,994.0,4.0,4.12,994.0,0.0,1.0,40,87,55,0,1,0
359900,2.0,2.0,0.0,1106.0,12.0,4.12,1106.0,0.0,1.0,40,87,55,0,1,0
729900,3.0,3.0,0.0,1717.0,5.0,2.51,2712.0,1.0,1.0,73,99,59,1,0,0
575000,4.0,3.0,1.0,1821.0,4.0,18.59,4112.0,1.0,1.0,12,65,36,1,0,0
384900,3.0,2.0,1.0,1382.0,28.0,20.74,2756.0,1.0,1.0,12,45,40,1,0,0
349900,2.0,2.0,1.0,1191.0,28.0,20.81,1808.0,0.0,0.0,12,45,40,0,0,1
409500,3.0,2.0,0.0,1037.0,12.0,11.22,6588.0,0.0,1.0,18,58,40,0,0,1
439000,2.0,2.0,1.0,1291.0,5.0,8.69,3778.0,1.0,1.0,15,49,39,1,0,0
624900,5.0,3.0,1.0,2366.0,6.0,14.04,5468.0,1.0,1.0,7,63,33,1,0,0
149500,3.0,1.0,0.0,927.0,2.0,8.25,927.0,0.0,0.0,50,55,54,0,0,1
440000,3.0,2.0,0.0,1653.0,18.0,11.2,5673.0,1.0,1.0,25,58,40,1,0,0
779000,5.0,3.0,1.0,2898.0,26.0,13.55,5221.0,1.0,1.0,49,63,42,1,0,0
234000,2.0,2.0,0.0,835.0,17.0,20.88,835.0,0.0,0.0,6,41,24,0,1,0
168000,1.0,1.0,0.0,515.0,6.0,20.9,515.0,0.0,0.0,6,41,24,0,1,0
950000,4.0,3.0,1.0,2468.0,12.0,3.09,2906.0,1.0,1.0,34,77,58,1,0,0
959900,3.0,2.0,1.0,2011.0,18.0,0.74,2011.0,0.0,1.0,93,95,80,0,1,0
569900,2.0,2.0,0.0,1307.0,19.0,0.74,1307.0,0.0,1.0,93,95,80,0,1,0
188500,1.0,1.0,0.0,575.0,12.0,14.83,575.0,0.0,0.0,0,38,0,0,1,0
794000,4.0,3.0,2.0,2163.0,16.0,2.86,2809.0,1.0,1.0,43,79,57,1,0,0
209900,2.0,2.0,0.0,738.0,5.0,18.23,738.0,0.0,0.0,2,42,31,0,1,0
227888,2.0,2.0,0.0,802.0,41.0,18.23,802.0,0.0,0.0,2,42,31,0,1,0
229900,2.0,2.0,0.0,802.0,50.0,18.1,802.0,0.0,0.0,2,42,31,0,1,0
769000,4.0,3.0,1.0,1831.0,13.0,3.53,5996.0,1.0,1.0,41,88,43,1,0,0
204900,1.0,1.0,0.0,496.0,12.0,2.39,496.0,0.0,1.0,72,96,59,0,1,0
289900,1.0,1.0,0.0,684.0,49.0,2.4,684.0,0.0,0.0,72,96,59,0,1,0
429900,3.0,2.0,1.0,1728.0,5.0,17.94,3726.0,1.0,1.0,0,0,0,1,0,0
309900,3.0,2.0,1.0,1289.0,2.0,16.26,0.0,0.0,1.0,0,27,27,0,0,1
267900,2.0,2.0,1.0,1158.0,47.0,18.28,753.0,0.0,1.0,12,45,40,0,0,1
681000,3.0,3.0,1.0,1834.0,61.0,4.71,2992.0,1.0,1.0,68,86,58,1,0,0
179999,2.0,1.0,0.0,868.0,7.0,13.54,868.0,0.0,0.0,38,65,52,0,1,0
219000,2.0,2.0,0.0,955.0,17.0,13.35,955.0,0.0,1.0,38,65,52,0,1,0
819900,5.0,4.0,1.0,2119.0,39.0,2.35,3003.0,1.0,1.0,82,97,57,1,0,0
550000,3.0,2.0,1.0,2248.0,0.0,18.55,3854.0,1.0,1.0,15,56,35,1,0,0
430000,3.0,2.0,1.0,1365.0,49.0,15.81,313.0,1.0,1.0,0,38,0,1,0,0
474900,5.0,2.0,0.0,1134.0,28.0,5.01,5500.0,1.0,1.0,33,72,44,1,0,0
849900,4.0,3.0,1.0,2384.0,48.0,4.78,3606.0,1.0,1.0,68,86,57,1,0,0
399750,3.0,2.0,1.0,1518.0,17.0,14.02,3294.0,1.0,1.0,13,48,52,1,0,0
388000,3.0,2.0,1.0,1354.0,30.0,14.12,3993.0,1.0,1.0,10,58,33,1,0,0
485000,3.0,2.0,0.0,1721.0,38.0,7.63,4532.0,1.0,1.0,30,68,37,1,0,0
619900,3.0,3.0,0.0,1468.0,53.0,3.22,3121.0,1.0,1.0,58,77,54,1,0,0
385000,4.0,2.0,1.0,1235.0,0.0,4.05,1235.0,1.0,0.0,64,88,60,0,0,1
938000,4.0,4.0,1.0,2268.0,55.0,4.25,3003.0,1.0,1.0,66,87,58,1,0,0
599900,2.0,2.0,1.0,2125.0,61.0,3.85,2125.0,0.0,1.0,75,79,48,0,0,1
689900,4.0,2.0,0.0,1386.0,30.0,5.15,6598.0,1.0,1.0,55,91,63,1,0,0
335000,4.0,2.0,1.0,1385.0,42.0,13.24,2573.0,1.0,1.0,29,70,36,0,0,1
439000,3.0,2.0,1.0,1868.0,33.0,13.13,4176.0,1.0,1.0,38,55,51,1,0,0
799900,4.0,2.0,1.0,1590.0,43.0,6.0,5996.0,1.0,1.0,43,88,45,1,0,0
399900,4.0,2.0,0.0,891.0,9.0,3.63,2992.0,1.0,1.0,64,86,54,1,0,0
350000,3.0,2.0,1.0,1252.0,19.0,20.3,2759.0,1.0,1.0,12,45,40,1,0,0
460000,5.0,3.0,0.0,1317.0,21.0,10.6,5608.0,1.0,1.0,50,72,42,1,0,0
439900,4.0,3.0,1.0,1808.0,16.0,14.96,4897.0,1.0,1.0,22,65,45,1,0,0
267800,2.0,2.0,0.0,840.0,45.0,5.76,840.0,0.0,1.0,35,81,52,0,1,0
469900,2.0,1.0,0.0,1012.0,18.0,3.15,5145.0,1.0,1.0,81,82,54,1,0,0
365000,3.0,2.0,1.0,1247.0,14.0,4.92,0.0,0.0,0.0,68,88,57,0,0,1
330000,3.0,2.0,1.0,1649.0,0.0,9.44,1649.0,0.0,1.0,73,81,64,0,0,1
474900,3.0,2.0,1.0,1646.0,13.0,21.37,3057.0,1.0,1.0,8,55,34,1,0,0
575000,4.0,3.0,1.0,2143.0,41.0,20.69,4639.0,1.0,1.0,2,52,27,1,0,0
524900,3.0,2.0,1.0,2247.0,13.0,18.12,4984.0,1.0,1.0,10,63,36,1,0,0
299900,4.0,2.0,0.0,938.0,14.0,10.74,4758.0,1.0,0.0,35,56,49,1,0,0
299900,3.0,1.0,1.0,1164.0,14.0,17.2,2594.0,1.0,0.0,26,52,41,1,0,0
399000,3.0,2.0,1.0,1134.0,29.0,10.21,1134.0,1.0,1.0,35,71,35,0,0,1
214000,2.0,2.0,0.0,838.0,5.0,15.4,838.0,0.0,0.0,0,27,18,0,1,0
234900,2.0,1.0,0.0,838.0,18.0,12.44,838.0,0.0,0.0,78,77,49,0,1,0
570000,5.0,3.0,1.0,1532.0,11.0,7.0,3003.0,1.0,1.0,56,67,51,1,0,0
297500,2.0,1.0,1.0,1360.0,0.0,17.43,1360.0,0.0,1.0,4,54,34,0,0,1
424900,5.0,2.0,0.0,1142.0,4.0,13.6,4294.0,1.0,1.0,47,61,33,1,0,0
259000,3.0,1.0,1.0,1256.0,15.0,16.75,1256.0,0.0,1.0,60,84,49,0,0,1
419900,4.0,3.0,0.0,1344.0,12.0,9.26,4908.0,1.0,1.0,47,73,49,1,0,0
239800,2.0,1.0,1.0,1060.0,17.0,16.66,915.0,0.0,1.0,19,35,33,0,0,1
229900,2.0,1.0,1.0,1101.0,0.0,16.68,954.0,0.0,1.0,19,35,33,0,0,1
949900,5.0,4.0,1.0,2179.0,20.0,3.2,0.0,1.0,1.0,39,75,53,1,0,0
429900,2.0,1.0,0.0,843.0,0.0,3.04,3251.0,1.0,1.0,48,88,49,1,0,0
634900,4.0,3.0,1.0,1732.0,11.0,3.29,3014.0,1.0,1.0,34,78,56,1,0,0
479900,4.0,2.0,0.0,941.0,16.0,3.05,3186.0,1.0,0.0,47,88,49,1,0,0
189900,2.0,1.0,0.0,840.0,2.0,16.75,840.0,0.0,0.0,14,45,58,0,1,0
139900,1.0,1.0,0.0,664.0,0.0,16.75,664.0,0.0,0.0,14,45,58,0,1,0
169900,2.0,1.0,0.0,746.0,15.0,16.72,746.0,0.0,0.0,14,45,58,0,1,0
425000,3.0,2.0,1.0,1744.0,23.0,15.91,3671.0,1.0,1.0,55,64,32,1,0,0
749900,4.0,3.0,1.0,2499.0,49.0,13.03,10473.0,1.0,1.0,15,56,38,1,0,0
669900,3.0,2.0,1.0,1403.0,45.0,8.95,6663.0,1.0,1.0,33,72,40,1,0,0
339900,1.0,1.0,0.0,701.0,42.0,13.97,701.0,0.0,0.0,6,45,31,0,1,0
449900,4.0,3.0,0.0,1512.0,34.0,11.39,5038.0,1.0,1.0,28,49,39,1,0,0
344900,3.0,1.0,1.0,1092.0,6.0,9.99,3046.0,1.0,0.0,17,53,42,1,0,0
500000,4.0,3.0,1.0,2089.0,14.0,15.94,5156.0,1.0,1.0,37,73,48,1,0,0
699900,4.0,2.0,1.0,2752.0,19.0,13.8,6017.0,1.0,1.0,37,62,36,1,0,0
379900,4.0,3.0,0.0,1144.0,6.0,12.61,4402.0,1.0,1.0,52,70,41,1,0,0
499900,4.0,2.0,2.0,1926.0,17.0,11.47,4822.0,1.0,1.0,9,60,41,1,0,0
484800,5.0,3.0,0.0,1442.0,23.0,12.03,7524.0,1.0,1.0,40,59,41,1,0,0
559900,4.0,2.0,1.0,1307.0,18.0,11.97,6706.0,1.0,1.0,40,59,41,1,0,0
339300,3.0,1.0,0.0,1070.0,108.0,8.47,5188.0,1.0,0.0,52,0,53,1,0,0
364000,3.0,2.0,1.0,1140.0,25.0,8.82,3318.0,1.0,1.0,41,71,49,1,0,0
569000,5.0,3.0,1.0,2387.0,110.0,16.31,4876.0,1.0,1.0,31,60,56,1,0,0
754999,1.0,1.0,0.0,1768.0,43.0,3.42,1768.0,0.0,1.0,69,86,54,1,0,0
359500,2.0,2.0,0.0,981.0,2.0,13.35,3918.0,1.0,1.0,40,66,48,1,0,0
449000,3.0,3.0,0.0,1854.0,17.0,4.35,1854.0,0.0,1.0,14,51,52,0,1,0
459000,5.0,3.0,1.0,1657.0,10.0,15.1,3520.0,1.0,1.0,13,43,34,1,0,0
999900,4.0,3.0,1.0,2364.0,5.0,3.26,3003.0,1.0,1.0,54,91,52,1,0,0
745999,3.0,2.0,1.0,2393.0,0.0,3.43,3121.0,1.0,1.0,50,81,55,1,0,0
925000,4.0,3.0,1.0,1884.0,21.0,3.58,3100.0,1.0,1.0,69,75,46,1,0,0
165000,2.0,2.0,0.0,880.0,67.0,13.09,880.0,0.0,0.0,38,71,55,0,1,0
309900,3.0,2.0,1.0,1270.0,46.0,12.07,1039.0,0.0,1.0,43,63,41,0,0,1
366900,3.0,2.0,1.0,1560.0,15.0,12.07,1054.0,0.0,1.0,43,63,41,0,0,1
247900,2.0,2.0,0.0,844.0,41.0,20.68,806.0,0.0,1.0,4,55,23,0,0,1
569900,4.0,2.0,0.0,1096.0,15.0,4.15,5995.0,1.0,1.0,46,87,62,1,0,0
420000,1.0,1.0,0.0,667.0,12.0,3.34,5199.0,1.0,1.0,43,88,49,1,0,0
385000,2.0,2.0,0.0,1172.0,14.0,8.36,1172.0,0.0,1.0,24,66,43,0,1,0
599900,5.0,2.0,0.0,1045.0,5.0,5.7,5597.0,1.0,1.0,34,88,52,1,0,0
554900,4.0,3.0,1.0,1717.0,32.0,4.78,3003.0,1.0,1.0,64,81,57,1,0,0
795900,4.0,3.0,1.0,2269.0,16.0,12.79,7040.0,1.0,1.0,25,63,25,1,0,0
799900,3.0,2.0,1.0,1396.0,21.0,3.01,8428.0,1.0,1.0,19,77,60,1,0,0
739900,5.0,3.0,1.0,2259.0,56.0,3.01,7492.0,1.0,1.0,19,77,60,1,0,0
325000,2.0,1.0,1.0,1229.0,56.0,6.73,1229.0,1.0,1.0,28,67,56,0,0,1
559900,5.0,3.0,0.0,1648.0,4.0,10.86,1658.0,1.0,1.0,27,64,33,1,0,0
