price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments,lot_size,basement,garage
118000,T2T4M5,106 - 2137 17 ST SW,,1.0,,396.0,condo,51.035340000000005,-114.101824,2008.0,12.0,2.2228475991565007,510.25,,0.0,0.0
118000,T2T4M5,106 - 2137 17 ST SW,,1.0,,396.0,condo,51.035340000000005,-114.101824,2013.0,7.0,2.2228475991565007,510.25,,0.0,0.0
118000,T2T4M5,106 - 2137 17 ST SW,,1.0,,396.0,condo,51.035340000000005,-114.101824,1971.0,49.0,2.2228475991565007,510.25,,0.0,0.0
1180000,T2N0T8,2706 5 AVE NW,4.0,4.0,1.0,2318.0,house,51.057055,-114.1234,1973.0,47.0,3.7102373792604473,,,0.0,0.0
1180000,T2N0T8,2706 5 AVE NW,4.0,4.0,1.0,2318.0,house,51.057055,-114.1234,2008.0,12.0,3.7102373792604473,,,0.0,0.0
1180000,T2N0T8,2706 5 AVE NW,4.0,4.0,1.0,2318.0,house,51.057055,-114.1234,2001.0,19.0,3.7102373792604473,,,0.0,0.0
299900,T3R0S2,6 KINLEA Common NW,2.0,2.0,1.0,1075.0,townhouse,51.166142,-114.139973,1982.0,38.0,14.24700607472938,1296.8,1066,0.0,1.0
299900,T3R0S2,6 KINLEA Common NW,2.0,2.0,1.0,1075.0,townhouse,51.166142,-114.139973,2003.0,17.0,14.24700607472938,1296.8,1066,0.0,1.0
299900,T3R0S2,6 KINLEA Common NW,2.0,2.0,1.0,1075.0,townhouse,51.166142,-114.139973,2020.0,0.0,14.24700607472938,1296.8,1066,0.0,1.0
445000,T2Y5C4,78 BRIDLEMEADOWS COMMON SW,3.0,3.0,1.0,1895.0,house,50.898846999999996,-114.11515700000001,2003.0,17.0,16.505082275754543,1924.23,4671,1.0,1.0
445000,T2Y5C4,78 BRIDLEMEADOWS COMMON SW,3.0,3.0,1.0,1895.0,house,50.898846999999996,-114.11515700000001,1982.0,38.0,16.505082275754543,1924.23,4671,1.0,1.0
445000,T2Y5C4,78 BRIDLEMEADOWS COMMON SW,3.0,3.0,1.0,1895.0,house,50.898846999999996,-114.11515700000001,2008.0,12.0,16.505082275754543,1924.23,4671,1.0,1.0
212900,T2B0G4,3906 29A AVE SE,3.0,2.0,,995.0,house,51.027412,-113.978701,,,6.942229477904453,920.61,1733,1.0,0.0
212900,T2B0G4,3906 29A AVE SE,3.0,2.0,,995.0,house,51.027412,-113.978701,2003.0,17.0,6.942229477904453,920.61,1733,1.0,0.0
179900,T2E4Y5,201 - 2211 19 ST NE,3.0,1.0,1.0,1019.0,townhouse,51.07265,-114.014858,2008.0,12.0,5.154007417442827,777.91,naOc,1.0,0.0
179900,T2E4Y5,201 - 2211 19 ST NE,3.0,1.0,1.0,1019.0,townhouse,51.07265,-114.014858,,,5.154007417442827,777.91,naOc,1.0,0.0
179900,T2E4Y5,201 - 2211 19 ST NE,3.0,1.0,1.0,1019.0,townhouse,51.07265,-114.014858,1992.0,28.0,5.154007417442827,777.91,naOc,1.0,0.0
