price,postal_code,address,mls,bed,full_bath,half_bath,property_area,property_type
439900,T3K 0J8,54 PANAMOUNT PLAZA NW,A1041544,3.0,2.0,1.0,1918.0,house
1299900,T3A 5C3,137 HAMPTONS SQ NW,A1036209,5.0,3.0,1.0,2776.0,house
609000,T2J 2N6,235 LAKE WAPTA RISE SE,A1040820,4.0,3.0,1.0,1443.0,house
489900,T3G 4A4,220 CITADEL CLOSE NW,A1040912,3.0,3.0,,1348.0,house
999900,T3B 3C7,650 VARSITY ESTATES CRES NW,A1041128,4.0,4.0,,3457.0,house
775000,T2K 1P2,108 CAMBRIAN DR NW,A1041516,4.0,2.0,1.0,2137.0,house
320000,T2Z 0E9,128 ELGIN MEADOWS VIEW SE,A1041080,2.0,2.0,1.0,1019.0,house
294900,T3L 2Z1,94  Tuscany Court NW,A1041360,2.0,2.0,1.0,1047.0,townhouse
1399999,T2N 2C2,417 16 ST NW,A1041533,4.0,3.0,1.0,2680.0,house
499900,T3E 2H3,2029 28 ST SW,A1041481,2.0,2.0,,839.0,house
529900,T3M 1K7,162 CRANFIELD MANOR SE,A1041503,3.0,2.0,1.0,2200.0,house
899900,T3H 3W8,8 - 1359 69 ST SW,A1041567,3.0,2.0,1.0,2834.0,townhouse
2649000,T3C 2L4,1414 SCOTLAND ST SW,A1041464,4.0,4.0,1.0,3694.0,house
409000,T2E 1S4,262 21 Avenue NE,A1041438,3.0,3.0,1.0,1057.0,townhouse
199900,T3C 3T9,320 - 550 WESTWOOD DR SW,A1041111,2.0,1.0,,849.0,condo
549900,T3H 3E5,239 SIERRA MORENA GREEN SW,A1041239,3.0,2.0,1.0,1256.0,house
689888,T2S 2Z4,2330 Erlton Place SW,A1040091,3.0,2.0,,1706.0,townhouse
349700,T2J 4K3,14307 PARKLAND BLVD SE,A1040191,,,,,
355000,T2Y 2H6,32 MILLRISE CRES SW,A1038433,4.0,2.0,1.0,1613.0,house
250000,T2Z 4Z2,205 - 37 PRESTWICK DR SE,A1041013,2.0,2.0,,857.0,condo
729000,T3A 5J2,226 HAMPSTEAD PL NW,A1041441,6.0,3.0,1.0,2376.0,house
265000,T2Y 0H1,8 Everridge Gardens SW,A1041120,3.0,2.0,1.0,1160.0,townhouse
749000,T3E 4T8,30 GLENWAY DR SW,A1041098,4.0,2.0,1.0,1130.0,house
479000,T2M 2L3,704 28 AVE NW,A1040748,4.0,2.0,,941.0,house
549900,T3C 2A4,1610 43 ST SW,A1040560,4.0,3.0,1.0,1616.0,house
619000,T2N 0G3,1755 2 AVE NW,A1041373,4.0,4.0,,1800.0,house
188753,T3R 1T7,3201 - 3727 SAGE HILL DR NW,A1041094,1.0,1.0,,705.0,condo
167900,T3N 0P4,2116 - 240 SKYVIEW RANCH RD NE,A1041099,2.0,1.0,,631.0,condo
499999,T3G 3R8,104 HAWKLAND CIR NW,A1041091,4.0,2.0,2.0,1845.0,house
239900,T2S 2R2,103 - 4704 STANLEY RD SW,A1041450,3.0,1.0,,873.0,condo
281633,T3R 1T7,3407 - 3727 SAGE HILL DR NW,A1041097,2.0,2.0,,946.0,condo
161921,T3R 1T7,3216 - 3727 SAGE HILL DR NW,A1041096,1.0,1.0,,613.0,condo
289900,T3K 6E1,82 Country Village Gate NE,A1039840,2.0,2.0,1.0,1123.0,townhouse
275000,T2T 1J3,2 - 1515 28 AVE SW,A1041285,2.0,1.0,,828.0,condo
179900,T2T 4S9,305 - 2317 17B ST SW,A1041017,1.0,1.0,,554.0,condo
399900,T2G 1S2,213 - 615 6 AVE SE,A1041150,2.0,2.0,,667.0,condo
409000,T3L 2B6,25 TUSCANY VALLEY PK NW,A1035461,3.0,2.0,1.0,1350.0,house
1049000,T2N 4E6,3128 UNDERHILL DR NW,A1041237,4.0,3.0,1.0,2018.0,house
609800,T3H 1T7,55 STRATTON CRES SW,A1040233,3.0,3.0,,2195.0,house
685000,T3E 2J1,2630 28 ST SW,A1039620,4.0,3.0,1.0,1873.0,house
624900,T2N 0A2,707 1 AVE NW,A1041244,3.0,1.0,1.0,1172.0,house
469900,T2Z 4G7,4 BRIGHTONDALE PARADE SE,A1039084,4.0,2.0,1.0,1829.0,house
369900,T2R 0P4,2108 - 1118 12 AVE SW,A1041327,2.0,2.0,,877.0,condo
515000,T3R 0L9,345 NOLANFIELD WAY NW,A1037738,3.0,2.0,1.0,1821.0,house
529900,T2X 3N7,165 CHAPARRAL COMMON SE,A1041041,4.0,3.0,1.0,2112.0,house
565000,T2X 3T7,60 CHAPALA SQ SE,A1041248,5.0,3.0,1.0,2667.0,house
310000,T2W 4R4,230 CEDARBROOK BAY SW,A1040965,3.0,2.0,1.0,1090.0,house
229900,T3H 3L9,3342 - 1818 SIMCOE BLVD SW,A1041235,2.0,2.0,,1193.0,condo
549900,T2R 0J7,1114 12 Avenue SW,A1040070,2.0,2.0,1.0,1314.0,townhouse
699000,T2M 2N9,124 31 AVE NW,A1041275,4.0,3.0,1.0,1882.0,house
769900,T3K 0H8,166 PANAMOUNT RD NW,A1041246,4.0,3.0,1.0,2596.0,house
369000,T2V 0G7,1 - 512 56 AVE SW,A1041161,2.0,3.0,1.0,1064.0,townhouse
399900,T2T 4S8,402 - 2306 17B ST SW,A1041154,2.0,2.0,,1212.0,condo
164900,T3A 2E2,402B - 5601 DALTON DR NW,A1039507,2.0,1.0,,745.0,condo
699900,T2K 0H1,122 42 AVE NW,A1041164,5.0,3.0,1.0,1821.0,house
299900,T3M 0W2,1217 CRANFORD Court SE,A1040885,2.0,2.0,1.0,1108.0,townhouse
425000,T3K 2G5,213 MACEWAN GLEN DR NW,A1040953,3.0,2.0,1.0,2257.0,house
239900,T2E 0L2,302 - 532 5 AVE NE,A1041149,1.0,1.0,,761.0,condo
474000,T3P 0C9,255 EVANSTON WAY NW,A1040405,3.0,2.0,1.0,1727.0,house
525000,T3H 2W6,70 - 100 SIGNATURE WAY SW,A1041076,2.0,2.0,1.0,2191.0,house
445000,T2W 0T4,10520 SPADINA DR SW,A1040732,3.0,1.0,,1013.0,house
299900,T3K 1B8,147 BERWICK WAY NW,A1040533,2.0,1.0,1.0,1019.0,house
434900,T1Y 1S8,247 WHITESTONE CRES NE,A1040762,4.0,3.0,,1251.0,house
572000,T3A 0W9,3812 40 AVE NW,A1037832,4.0,3.0,,1320.0,house
662000,T3G 4M1,191 ROCKY RIDGE DR NW,A1041036,4.0,3.0,,1436.0,house
659000,T3A 5E4,46 EDGEVALLEY CLOSE NW,A1041136,6.0,3.0,1.0,2060.0,house
294900,T3G 1E9,133 A RANCH GLEN PL NW,A1041129,3.0,1.0,,1057.0,house
434900,T2Z 0H5,150 PRESTWICK TERR SE,A1041090,4.0,3.0,1.0,1781.0,house
289900,T3K 1H7,44 BERMUDA DR NW,A1028220,3.0,1.0,1.0,851.0,house
359000,T3K 5G6,189 COVEWOOD GREEN NE,A1041131,3.0,2.0,,808.0,house
309500,T3H 3H2,222 Christie Park Mews SW,A1039611,2.0,2.0,1.0,1243.0,townhouse
495000,T2X 3S8,19 CHAPMAN CLOSE SE,A1040854,5.0,3.0,1.0,1686.0,house
285000,T3K 5K8,217 - 728 COUNTRY HILLS RD NW,A1040086,2.0,2.0,,955.0,condo
625000,T3P 0G3,133 SAGE MEADOWS CIR NW,A1041024,3.0,3.0,,1300.0,house
319000,T2E 5A6,402 - 320 MEREDITH RD NE,A1039535,2.0,2.0,,1660.0,condo
486490,T2V 0P3,816 69 AVE SW,A1040937,4.0,2.0,1.0,1002.0,house
539000,T2W 3X7,23 - 185 WOODRIDGE DR SW,A1039953,2.0,2.0,,1456.0,townhouse
629900,T2Z 3Z1,308 PRESTWICK ESTATE WAY SE,A1040461,6.0,4.0,1.0,1988.0,house
319900,T2A 0J7,2701 14 AVE SE,A1040883,2.0,3.0,,889.0,house
374900,T1Y 1H8,350 RUNDLEVIEW DR NE,A1040478,4.0,2.0,,1080.0,house
370000,T2X 0C3,240 SILVERADO RANGE CLOSE SW,A1040366,4.0,2.0,1.0,1427.0,house
1137000,T2M 2E4,535 26 AVE NW,A1039308,3.0,3.0,1.0,1912.0,house
623800,T3K 0A6,62 PANAMOUNT VIEW NW,A1039806,4.0,3.0,1.0,2125.0,house
259900,T2R 0R4,23 - 605 15 AVE SW,A1040828,2.0,1.0,,726.0,townhouse
629900,T2V 3T5,9804 PALISHALL RD SW,A1040399,4.0,3.0,,1500.0,house
399900,T3H 0P4,83 ASPEN HILLS Terrace SW,A1039742,2.0,2.0,1.0,1116.0,townhouse
624900,T3G 1M5,947 RANCH ESTATES PL NW,A1040757,4.0,4.0,,1405.0,house
1040000,T3C 1K2,1208 26 ST SW,A1040924,4.0,3.0,1.0,2652.0,house
425000,T3E 7H4,592 KILLARNEY GLEN CRT SW,A1040855,3.0,2.0,1.0,1548.0,house
174999,T2X 3Z4,1310 - 215 LEGACY BLVD SE,A1040606,1.0,1.0,,606.0,condo
195000,T3G 5Y3,4 - 116 ROCKYLEDGE VIEW NW,A1040787,1.0,1.0,,709.0,condo
364900,T3J 2V9,100 MARTINDALE CRES NE,A1040660,4.0,3.0,,1430.0,house
449000,T3C 2W5,383 WESTWOOD DR SW,A1038030,3.0,1.0,,1462.0,house
715000,T3E 1A5,3724 35 AVE SW,A1039009,4.0,3.0,,1249.0,house
559000,T3K 0K2,179 PANTEGO CLOSE NW,A1011343,4.0,3.0,1.0,2302.0,house
729900,T3L 2Y2,616 TUSCANY SPRINGS BLVD NW,A1040515,4.0,3.0,1.0,2385.0,house
579000,T3R 0N4,12 KINCORA ST NW,A1040458,5.0,3.0,1.0,2225.0,house
155900,T3E 6T9,225 - 33 GLAMIS GREEN SW,A1040744,2.0,1.0,1.0,1053.0,townhouse
398000,T2T 0H8,8 - 927 19 AVE SW,A1040372,3.0,2.0,,1735.0,condo
499900,T3A 5E5,134 EDGEVALLEY CLOSE NW,A1039414,4.0,3.0,,1352.0,house
164999,T2V 4X8,225 - 2425 90 AVE SW,A1040052,1.0,1.0,1.0,999.0,condo
289500,T2Z 4S9,105 Copperfield LANE SE,A1040472,3.0,2.0,1.0,1128.0,townhouse
650000,T2E 4E1,712 - 88 9 ST NE,A1040081,2.0,2.0,,945.0,condo
206000,T3N 0P5,4406 - 302 SKYVIEW RANCH DR NE,A1039903,2.0,2.0,,822.0,condo
280000,T2S 0L4,314 25 Avenue SW,A1040314,2.0,1.0,,895.0,condo
249000,T3B 4N5,41 - 5625 SILVERDALE DR NW,A1040477,3.0,1.0,1.0,1129.0,townhouse
899900,T2P 5J9,904 - 690 PRINCETON WAY SW,A1040693,2.0,2.0,,1702.0,condo
299900,T2R 0W8,502 - 135 13 AVE SW,A1040734,1.0,1.0,,702.0,condo
829900,T2L 0K2,1640 31 AVE NW,A1037540,3.0,3.0,,1113.0,house
849000,T2R 0K9,722 13 Avenue SW,A1035866,2.0,1.0,1.0,1745.0,townhouse
399900,T2A 5V4,311 MAITLAND HILL NE,A1041122,4.0,2.0,1.0,1008.0,house
264900,T2P 0X2,546 - 222 RIVERFRONT AVE SW,A1041071,1.0,1.0,,446.0,condo
619900,T3E 7Y9,302 - 23 BURMA STAR RD SW,A1039769,2.0,2.0,,1385.0,condo
484900,T3R 1S2,3409 - 450 KINCORA GLEN RD NW,A1039914,3.0,2.0,,1400.0,condo
889000,T3C 2H2,111 SCARBORO AVE SW,A1040434,5.0,2.0,1.0,1748.0,house
409000,T1Y 1T9,4927 WHITEHORN DR NE,A1039087,5.0,2.0,1.0,1631.0,house
450000,T3L 2M2,240 - 223 TUSCANY SPRINGS BLVD NW,A1040384,2.0,2.0,,1158.0,condo
179900,T2Y 5B7,1301 - 2371 EVERSYDE AVE SW,A1039954,2.0,1.0,,751.0,condo
584900,T2J 7E9,13135 BONAVENTURE DR SE,A1039933,3.0,3.0,,1731.0,house
399800,T3G 1P4,980 RANCHVIEW CRES NW,A1039488,4.0,2.0,,1755.0,house
569900,T2E 1Y8,115 26 AVE NE,A1040030,5.0,3.0,1.0,1795.0,house
349900,T2A 6M1,6923 4 AVE NE,A1040373,5.0,2.0,1.0,1119.0,house
349900,T2T 2C8,201 - 2416 34 AVE SW,A1040349,2.0,1.0,1.0,964.0,townhouse
254900,T2R 1S6,2505 - 1053 10 ST SW,A1040108,2.0,1.0,,739.0,condo
749900,T3H 0M5,76 WENTWORTH SQ SW,A1040301,3.0,2.0,2.0,2210.0,house
689900,T3C 3B7,25 B TAMARAC CRES SW,A1040184,4.0,3.0,1.0,1957.0,house
469900,T3G 3X5,189 CITADEL GDNS NW,A1040021,5.0,3.0,1.0,1856.0,house
565000,T3C 0T7,1618 13 AVE SW,A1040327,3.0,1.0,1.0,1269.0,house
559999,T2M 1H3,1836 20 AVE NW,A1039605,4.0,1.0,1.0,934.0,house
945000,T2E 5B5,720 BRIDGE CRES NE,A1039561,,,,,
599000,T3K 0B8,149 PANTEGO RD NW,A1040358,5.0,3.0,1.0,2621.0,house
329900,T2P 0V2,"1708, 888 4 Avenue SW",A1039252,1.0,1.0,,580.0,condo
324900,T2R 1E3,"2303, 1111 10 Street SW",A1040046,1.0,1.0,,594.0,condo
432500,T3N 1H5,195 CORNERSTONE AVE NE,A1036407,4.0,3.0,1.0,1427.0,house
179900,T3K 0Y6,2205 - 130 PANATELLA ST NW,A1039843,1.0,1.0,,529.0,condo
284800,T2S 0E1,104 - 303 19 AVE SW,A1039728,2.0,2.0,,797.0,condo
749500,T3H 0S9,228 TREMBLANT HTS SW,A1037955,4.0,3.0,1.0,2208.0,house
500000,T3B 1T5,7414 35 AVE NW,A1039927,,,,1611.0,house
240000,T2N 0C2,412 - 2512 1 AVE NW,A1039899,2.0,1.0,,750.0,condo
160000,T2X 0X5,117 - 15233 1 ST SE,A1040196,1.0,1.0,,467.0,condo
319000,T2B 1A4,2027 39 ST SE,A1039961,4.0,2.0,,944.0,house
339000,T3G 1A7,421 RANCHVIEW Court NW,A1030350,5.0,2.0,,1008.0,townhouse
544900,T3R 0Z5,98 NOLANHURST RISE NW,A1039768,5.0,3.0,1.0,1922.0,house
179900,T2V 4V8,"A307, 7301 4A Street SW",A1035581,1.0,1.0,,874.0,condo
356900,T3M 2E5,362 AUBURN MEADOWS BLVD SE,A1039072,2.0,2.0,1.0,1292.0,house
479900,T2M 4X8,2826 1 Street NW,A1040150,3.0,3.0,1.0,1488.0,townhouse
103900,T2K 5W9,427 - 333 GARRY CRES NE,A1040028,1.0,1.0,,713.0,condo
989900,T2V 2M8,923 KERFOOT CRES SW,A1038571,5.0,3.0,2.0,2635.0,house
279888,T1Y 4K2,183 WHITERIDGE PL NE,A1039857,5.0,2.0,,955.0,house
299900,T3R 0V5,3402 - 450 SAGE VALLEY DR NW,A1040089,2.0,2.0,,978.0,condo
359900,T3H 5W1,47 WEST SPRINGS LANE SW,A1039919,2.0,2.0,1.0,1104.0,townhouse
185000,T3R 0W4,219 - 4 SAGE HILL TERR NW,A1037677,1.0,1.0,1.0,638.0,condo
799900,T3M 1W3,214 MAHOGANY PL SE,A1039413,5.0,3.0,1.0,2783.0,house
359900,T3J 1V9,96 FALDALE CLOSE NE,A1039949,5.0,3.0,,1299.0,house
374500,T2Y 3G3,108 SOMERSIDE MANOR SW,A1039390,3.0,2.0,,895.0,house
419900,T2K 2A1,423 HENDON DR NW,A1039924,3.0,2.0,,902.0,house
338000,T2N 0R9,1109 - 1234 5 AVE NW,A1039898,1.0,1.0,,566.0,condo
268800,T2R 1A7,1504 - 1500 7 ST SW,A1039185,1.0,1.0,,488.0,condo
539900,T2X 3X5,303 CHAPALINA TERR SE,A1038419,5.0,3.0,1.0,2123.0,house
259888,T2G 0G3,1103 - 225 11 AVE SE,A1040236,1.0,1.0,,533.0,condo
949000,T3E 5R3,6427 LOMBARDY CRES SW,A1039260,5.0,3.0,,1417.0,house
289800,T1Y 6A9,268 WHITWORTH WAY NE,A1037273,4.0,2.0,,927.0,house
414900,T2Y 4L5,350 BRIDLERIDGE WAY SW,A1039125,3.0,2.0,1.0,1547.0,house
379000,T3G 1S9,7910 RANCHVIEW DR NW,A1039874,4.0,2.0,,1032.0,house
774900,T3G 3L5,102 HAWKDALE CIR NW,A1039751,3.0,2.0,1.0,1586.0,house
879000,T2J 0M2,515 LAKE BONAVISTA DR SE,A1039864,5.0,4.0,1.0,2220.0,house
586999,T3E 3A6,2004 37 ST SW,A1039872,3.0,2.0,1.0,1825.0,house
369000,T3K 3J5,680 MACEWAN DR NW,A1039782,3.0,2.0,,1046.0,house
568500,T3P 0W7,223 EVANSGLEN CIR NW,A1039757,3.0,2.0,1.0,2176.0,house
360000,T3K 4X3,170 COUNTRY HILLS DR NW,A1030562,3.0,2.0,,1028.0,house
733888,T3C 1X1,1601 40 ST SW,A1039756,4.0,3.0,1.0,1849.0,house
299999,T2X 4C9,507 Silverado Skies Common SW,A1039718,2.0,2.0,1.0,1191.0,townhouse
260000,T2P 5M5,1714 - 1111 6 AVE SW,A1039462,1.0,1.0,,542.0,condo
1325000,T3A 5H5,4111 EDGEVALLEY LANDNG NW,A1038839,3.0,3.0,1.0,2701.0,house
274800,T2L 1Y3,318 - 3500 VARSITY DR NW,A1037104,2.0,1.0,,998.0,townhouse
539900,T3K 6K2,335 PANATELLA BLVD NW,A1037769,5.0,3.0,1.0,1911.0,house
850000,T3A 0B4,10 VARSCONNA PL NW,A1039532,4.0,3.0,1.0,2017.0,house
489000,T2E 2J1,412 33 AVE NE,A1039314,4.0,2.0,,852.0,house
229000,T3M 0M3,26 AUBURN BAY Common SE,A1039550,2.0,2.0,1.0,1205.0,townhouse
219900,T3K 5X5,2143 - 151 COUNTRY VILLAGE RD NE,A1039538,1.0,1.0,,877.0,condo
208000,T3C 2Y8,304 - 324 CEDAR CRES SW,A1039454,2.0,1.0,,813.0,condo
429000,T3P 1E6,63 EVANSMEADE COMMON NW,A1039560,3.0,2.0,1.0,1637.0,house
460000,T3G 4L5,50 ARBOUR CREST WAY NW,A1039897,4.0,3.0,1.0,1714.0,house
6400000,T2C 3V7,6 RIVERVIEW LANDNG SE,A1038178,,,,,
369900,T2G 0B5,606 - 210 15 AVE SE,A1038084,2.0,2.0,,902.0,condo
219900,T2Z 4M5,4224 - 4975 130 AVE SE,A1039498,2.0,2.0,,987.0,condo
230000,T2E 0H7,103 - 417 3 AVE NE,A1039226,1.0,1.0,,681.0,condo
219900,T2W 1H6,159 - 330 CANTERBURY DR SW,A1039495,2.0,1.0,,1046.0,townhouse
379900,T2R 1A7,703 - 1500 7 ST SW,A1039497,2.0,2.0,,761.0,condo
599000,T3H 5N6,36 WESTON PL SW,A1039487,3.0,2.0,1.0,2356.0,house
314900,T2R 0P4,1308 - 1118 12 AVE SW,A1039450,2.0,2.0,,864.0,condo
584900,T3E 4L2,4824 GRAHAM DR SW,A1039352,4.0,2.0,,1157.0,house
344900,T2T 3S9,405 - 1818 14 ST SW,A1039149,2.0,2.0,,1137.0,condo
535000,T2V 0S4,719 75 AVE SW,A1039332,5.0,2.0,,1119.0,house
659900,T3H 1H3,107 STRAVANAN BAY SW,A1039236,5.0,3.0,,2049.0,house
1698000,T3H 1T2,70 ASPEN RIDGE SQ SW,A1039233,3.0,3.0,2.0,1974.0,house
404900,T2E 1P9,224 20 AVE NE,A1039242,3.0,1.0,,862.0,house
599900,T2T 5P2,3703 20 Street SW,A1039296,3.0,3.0,1.0,1027.0,townhouse
415000,T3L 2M2,110 - 223 TUSCANY SPRINGS BLVD NW,A1038824,2.0,2.0,,1057.0,condo
649900,T2V 3R4,2416 PALISMOUNT PL SW,A1038649,3.0,2.0,1.0,1751.0,house
479000,T2A 0X4,1306 25 ST SE,A1037214,4.0,2.0,,844.0,house
179900,T2S 0L2,101 - 207 25 AVE SW,A1036818,1.0,1.0,,488.0,condo
448000,T2P 0X2,726 - 222 RIVERFRONT AVE SW,A1037966,2.0,2.0,,833.0,condo
2750000,T2P 5J9,1301 - 690 PRINCETON WAY SW,A1028113,1.0,1.0,1.0,2000.0,condo
329900,T3J 2W5,67 MARTINDALE BLVD NE,A1038761,4.0,2.0,,1053.0,house
569900,T2C 3Z9,238 RIVERVIEW PK SE,A1038501,4.0,2.0,1.0,1692.0,house
469900,T3L 1Z9,99 TUSCANY HILLS RD NW,A1039279,4.0,2.0,1.0,1827.0,house
950000,T2T 4Y1,3907 19 ST SW,A1039191,5.0,4.0,1.0,2467.0,house
449900,T2T 6S3,123 - 1719 9A ST SW,A1039054,2.0,2.0,1.0,1088.0,townhouse
84000,T2K 1A2,203 - 4328 4 ST NW,A1039206,1.0,1.0,,474.0,condo
269900,T3N 0G3,104 SKYVIEW RANCH Road NE,A1038953,2.0,2.0,1.0,1114.0,townhouse
330000,T2A 1B3,1522 35 ST SE,A1035838,2.0,2.0,,1028.0,house
388000,T2R 0Y9,1507 - 303 13 AVE SW,A1039067,2.0,2.0,,754.0,condo
579900,T3G 4B1,24 ARBOUR RIDGE GREEN NW,A1039057,3.0,2.0,1.0,1435.0,house
409000,T3K 0P4,948 PANAMOUNT BLVD NW,A1039195,3.0,2.0,1.0,1276.0,house
1111000,T2N 0J2,637 3 AVE NW,A1039166,4.0,3.0,1.0,1906.0,house
675000,T3E 2C6,2615 26A ST SW,A1038652,4.0,3.0,1.0,1670.0,house
895000,T3H 2C6,40 PATTERSON MEWS SW,A1038273,4.0,3.0,,3690.0,house
189900,T2T 1E2,10 - 1815 26 AVE SW,A1038890,2.0,1.0,,736.0,condo
114900,T2A 1B7,231 - 1727 54 ST SE,A1038429,1.0,1.0,,527.0,condo
379900,T3K 4V8,290 COVEWOOD PK NE,A1038211,2.0,2.0,1.0,1372.0,house
599900,T3N 0G7,56 SKYVIEW POINT TERR NE,A1038880,5.0,5.0,1.0,3172.0,house
339900,T2S 2V8,308 - 2320 ERLTON ST SW,A1038962,2.0,2.0,,1087.0,condo
399900,T2Y 3G3,100 SOMERSIDE MANOR SW,A1038444,3.0,2.0,1.0,1231.0,house
1095000,T3C 2L4,1420 SCOTLAND ST SW,A1039101,5.0,3.0,1.0,2187.0,house
304900,T2W 4K9,24 WOODFERN RD SW,A1037297,3.0,1.0,1.0,1018.0,house
575000,T3H 2J9,176 SIGNAL RIDGE LINK SW,A1038728,3.0,2.0,1.0,1898.0,house
469000,T2T 2G6,208 - 1909 36 AVE SW,A1038397,4.0,2.0,1.0,1874.0,townhouse
599900,T2X 4N9,95 WALGROVE PK SE,A1038964,3.0,2.0,1.0,1146.0,house
149900,T3E 2A2,309 - 1915 26 ST SW,A1039122,1.0,1.0,,594.0,condo
276900,T2K 4X5,6203 BEAVER DAM WAY NE,A1039074,4.0,2.0,,701.0,house
569900,T2M 3W6,2424 22 ST NW,A1038784,4.0,2.0,,1096.0,house
239900,T2R 1S2,1404 - 836 15 AVE SW,A1038134,1.0,1.0,,667.0,condo
140000,T2A 7X2,97 - 1101 84 ST NE,A1036614,3.0,2.0,,1198.0,
1025000,T2T 1X2,2233 32 AVE SW,A1037313,4.0,4.0,1.0,3200.0,house
230000,T2K 5Y6,2 - 107 GRIER TERR NE,A1038096,3.0,2.0,,1311.0,townhouse
1099900,T2S 2G3,2118 CLIFF ST SW,A1038751,4.0,3.0,,1680.0,house
424900,T2E 7X9,1005 - 38 9 ST NE,A1038141,2.0,2.0,,891.0,condo
550000,T2L 1N9,63 BRANTFORD CRES NW,A1038958,4.0,2.0,,1163.0,house
679900,T3C 0V1,1713 13 AVE SW,A1038695,3.0,2.0,1.0,1723.0,house
649900,T3B 0V4,4907 20 AVE NW,A1038450,4.0,3.0,1.0,1778.0,house
364900,T3K 1H2,139 BERMUDA WAY NW,A1038995,3.0,2.0,,1013.0,house
358800,T2G 0C7,1404 - 433 11 AVE SE,A1038860,1.0,1.0,,795.0,condo
414000,T1Y 1P6,224 WHITEVIEW RD NE,A1038937,3.0,3.0,,1443.0,house
924900,T3H 0V1,86 ASCOT CRES SW,A1038949,4.0,3.0,1.0,2544.0,house
1139900,T3M 2S8,37 CRANBROOK RISE SE,A1038903,3.0,3.0,1.0,2331.0,house
419900,T3A 5X8,9385 HIDDEN VALLEY DR NW,A1038690,3.0,2.0,1.0,1620.0,house
229900,T2R 0R7,304 - 706 15 AVE SW,A1038133,2.0,1.0,,765.0,condo
849900,T2G 0T9,1903 - 325 3 ST SE,A1038495,2.0,2.0,,1562.0,condo
948000,T3P 0R3,12 EVANSBOROUGH HILL NW,A1038934,4.0,3.0,1.0,2879.0,house
599900,T3H 1L4,63 STRATHCONA PL SW,A1038925,3.0,3.0,,1252.0,house
499900,T3B 5Y2,50 CRESTHAVEN VIEW SW,A1038228,3.0,2.0,1.0,2084.0,house
920000,T3H 5L8,314 DISCOVERY RIDGE BLVD SW,A1038395,4.0,3.0,1.0,2396.0,house
780000,T3H 3C6,872 SIERRA MORENA CRT SW,A1038409,4.0,3.0,1.0,2425.0,house
799000,T2J 3Y6,139 PARKLAND PL SE,A1038549,5.0,3.0,1.0,2112.0,house
383000,T3M 1X9,640 MAHOGANY BLVD SE,A1038842,3.0,2.0,1.0,1303.0,house
515000,T2E 1S6,422 21 AVE NE,A1037685,2.0,1.0,,738.0,house
374900,T2G 1L7,313 - 510 6 AVE SE,A1038679,1.0,1.0,,683.0,condo
669900,T3L 0C2,127 TUSCANY RAVINE HTS NW,A1038453,3.0,2.0,1.0,1230.0,house
1290000,T2N 1A7,2720 7 AVE NW,A1037909,4.0,4.0,1.0,2561.0,house
399000,T2W 4B2,73 CEDARDALE CRES SW,A1037237,3.0,2.0,1.0,1134.0,house
535888,T2M 3M7,2127 12  Street NW,A1038091,3.0,3.0,1.0,1061.0,townhouse
555888,T2M 3M7,2119  12  Street NW,A1038085,4.0,3.0,1.0,1135.0,townhouse
335000,T1Y 1N5,1711 65 ST NE,A1038776,4.0,2.0,,1094.0,house
499900,T3M 2B6,7967 MASTERS BLVD SE,A1037818,3.0,2.0,1.0,1877.0,house
300000,T2E 0S6,274 Regal Park NE,A1038482,4.0,1.0,1.0,992.0,townhouse
379900,T2E 3W5,"1, 517 5 Street NE",A1037805,2.0,2.0,,1025.0,condo
529999,T2N 0C3,2537 1 Avenue NW,A1038493,3.0,3.0,1.0,1104.0,townhouse
424900,T2P 5K1,603 - 1108 6 AVE SW,A1037925,2.0,2.0,,1189.0,condo
359900,T2P 5N6,802 - 1078 6 AVE SW,A1038464,2.0,2.0,,1114.0,condo
529900,T2T 1M5,1628 29 AVE SW,A1034431,3.0,3.0,1.0,1634.0,house
480000,T2Z 1G7,1215 BRIGHTONCREST GREEN SE,A1037890,2.0,2.0,1.0,1873.0,house
1495000,T3H 0L6,40 ASPEN STONE CRT SW,A1009424,6.0,4.0,1.0,3680.0,house
589800,T3R 1S7,8 NOLANHURST HTS NW,A1038477,4.0,3.0,,2415.0,house
399900,T2P 0C3,1803 - 910 5 AVE SW,A1038333,2.0,2.0,,952.0,condo
379900,T3K 4A5,239 COVENTRY CLOSE NE,A1038592,4.0,3.0,,1144.0,house
249900,T3C 0X5,1236 15 Avenue SW,A1037323,2.0,1.0,,814.0,condo
249900,T3C 0X5,604 - 1236 15 AVE SW,A1037323,2.0,1.0,,814.0,condo
314900,T2Z 0M3,191 ELGIN MEADOWS GDNS SE,A1037794,2.0,2.0,1.0,1022.0,house
595000,T3H 4Y3,30 DISCOVERY RIDGE LANE SW,A1038532,3.0,2.0,1.0,1308.0,house
599900,T2N 0J4,804 3 AVE NW,A1038367,1.0,1.0,,982.0,house
739900,T2T 0W2,2318 23 AVE SW,A1038335,4.0,3.0,1.0,1612.0,house
899900,T2N 1C9,3532 8 AVE NW,A1038553,5.0,3.0,1.0,2100.0,house
429900,T2E 1V6,137 23 Avenue NE,A1038143,2.0,2.0,1.0,1282.0,townhouse
322300,T2N 3C9,12 - 908 MEMORIAL DR NW,A1038235,1.0,1.0,,713.0,condo
